2700000#0-(0.329507,0.733365) 1-(0.387405,0.678672) 2-(0.417738,0.590529) 3-(0.415413,0.508718) 4-(0.393977,0.452486) 5-(0.398441,0.43254) 6-(0.401545,0.324244) 7-(0.417476,0.343481) 8-(0.421768,0.400561) 9-(0.3654,0.425558) 10-(0.360952,0.303865) 11-(0.381214,0.321366) 12-(0.3885,0.383538) 13-(0.333678,0.439719) 14-(0.321867,0.337826) 15-(0.341366,0.346098) 16-(0.352378,0.396477) 17-(0.300182,0.471735) 18-(0.289852,0.397405) 19-(0.302569,0.383067) 20-(0.314364,0.403868) 21-(0.327897,0.426302) 22-(0.357891,0.425103) 23-(0.377305,0.414223) 24-(0.378292,0.41284) 25-(0.375946,0.419052) 26-(0.369097,0.332875) 27-(0.384366,0.325141) 28-(0.397505,0.348023) 29-(0.406236,0.380741) 30-(0.34116,0.337955) 31-(0.351761,0.314433) 32-(0.365435,0.351368) 33-(0.376118,0.383054) 34-(0.316677,0.357177) 35-(0.324076,0.359367) 36-(0.342119,0.408489) 37-(0.356736,0.437955) 38-(0.295387,0.388198) 39-(0.30192,0.412129) 40-(0.318396,0.449361) 41-(0.332487,0.469) 
2733333#0-(0.329316,0.734103) 1-(0.386364,0.681011) 2-(0.417421,0.591747) 3-(0.414567,0.510276) 4-(0.392406,0.455969) 5-(0.398458,0.435538) 6-(0.404037,0.329578) 7-(0.419118,0.344852) 8-(0.422683,0.396702) 9-(0.365896,0.4275) 10-(0.360727,0.303948) 11-(0.380482,0.317961) 12-(0.387712,0.378304) 13-(0.334538,0.44082) 14-(0.321823,0.336397) 15-(0.341894,0.345469) 16-(0.352714,0.397199) 17-(0.300849,0.472444) 18-(0.292811,0.394282) 19-(0.307883,0.385726) 20-(0.320505,0.413998) 21-(0.329589,0.42145) 22-(0.359312,0.417985) 23-(0.380125,0.40859) 24-(0.384976,0.410589) 25-(0.384889,0.421752) 26-(0.368532,0.329142) 27-(0.379366,0.317814) 28-(0.392116,0.343338) 29-(0.401788,0.3755) 30-(0.340909,0.339255) 31-(0.347614,0.316107) 32-(0.360727,0.354535) 33-(0.373154,0.384985) 34-(0.317128,0.362628) 35-(0.320289,0.358315) 36-(0.338129,0.407695) 37-(0.354541,0.440083) 38-(0.295511,0.395073) 39-(0.29541,0.41042) 40-(0.311338,0.449175) 41-(0.327893,0.473924) 
2766666#0-(0.327748,0.735152) 1-(0.384806,0.682104) 2-(0.415839,0.593508) 3-(0.413895,0.511824) 4-(0.392713,0.458672) 5-(0.398586,0.434247) 6-(0.404249,0.329959) 7-(0.42019,0.34583) 8-(0.424567,0.398086) 9-(0.366318,0.425819) 10-(0.366134,0.306676) 11-(0.385501,0.323866) 12-(0.391421,0.383725) 13-(0.334548,0.438366) 14-(0.324733,0.337709) 15-(0.345111,0.348747) 16-(0.356137,0.399896) 17-(0.299885,0.468814) 18-(0.293298,0.391311) 19-(0.309629,0.383171) 20-(0.323707,0.410565) 21-(0.32925,0.424967) 22-(0.35943,0.421461) 23-(0.379352,0.413079) 24-(0.382126,0.414494) 25-(0.381278,0.421046) 26-(0.370152,0.331207) 27-(0.382487,0.321247) 28-(0.39538,0.347216) 29-(0.405004,0.380649) 30-(0.341362,0.337167) 31-(0.348595,0.312066) 32-(0.362263,0.352192) 33-(0.375043,0.384515) 34-(0.316485,0.358253) 35-(0.318787,0.349592) 36-(0.336727,0.400524) 37-(0.353845,0.432994) 38-(0.294464,0.390758) 39-(0.295318,0.407946) 40-(0.311846,0.447972) 41-(0.329125,0.471554) 
2800000#0-(0.326802,0.734078) 1-(0.385273,0.680534) 2-(0.415491,0.591767) 3-(0.413514,0.510403) 4-(0.391642,0.457479) 5-(0.396172,0.434774) 6-(0.401122,0.328601) 7-(0.417366,0.344868) 8-(0.421867,0.397435) 9-(0.364148,0.426595) 10-(0.361491,0.306902) 11-(0.382119,0.322042) 12-(0.390144,0.380243) 13-(0.332598,0.440104) 14-(0.321769,0.339073) 15-(0.343354,0.347202) 16-(0.355835,0.395607) 17-(0.298547,0.47219) 18-(0.291715,0.396346) 19-(0.309135,0.385481) 20-(0.325191,0.408989) 21-(0.329037,0.425835) 22-(0.357131,0.424719) 23-(0.37606,0.414757) 24-(0.380854,0.411222) 25-(0.382937,0.41256) 26-(0.36808,0.330125) 27-(0.381419,0.322128) 28-(0.393714,0.344322) 29-(0.402585,0.374191) 30-(0.340525,0.336099) 31-(0.350343,0.311544) 32-(0.364381,0.35038) 33-(0.376185,0.380934) 34-(0.31662,0.356783) 35-(0.32035,0.355169) 36-(0.337413,0.405575) 37-(0.351803,0.43493) 38-(0.294825,0.387755) 39-(0.295382,0.405727) 40-(0.310369,0.443741) 41-(0.325392,0.464274) 
2833333#0-(0.329061,0.732718) 1-(0.385078,0.680549) 2-(0.4158,0.591972) 3-(0.413706,0.51204) 4-(0.392845,0.458478) 5-(0.39609,0.436529) 6-(0.401389,0.329) 7-(0.417906,0.345518) 8-(0.422276,0.399197) 9-(0.364302,0.428794) 10-(0.361724,0.307511) 11-(0.382573,0.322454) 12-(0.39009,0.382395) 13-(0.333261,0.441548) 14-(0.322636,0.339621) 15-(0.343488,0.34801) 16-(0.355017,0.398269) 17-(0.299896,0.472253) 18-(0.292423,0.396744) 19-(0.30779,0.385973) 20-(0.320971,0.410439) 21-(0.325858,0.423213) 22-(0.354809,0.424986) 23-(0.374825,0.417284) 24-(0.378924,0.415923) 25-(0.382181,0.416181) 26-(0.368444,0.328882) 27-(0.382867,0.326997) 28-(0.394536,0.34755) 29-(0.403218,0.376708) 30-(0.341151,0.334532) 31-(0.35121,0.315421) 32-(0.364954,0.350346) 33-(0.376893,0.378018) 34-(0.317468,0.35411) 35-(0.322506,0.360111) 36-(0.337099,0.41066) 37-(0.349773,0.437948) 38-(0.295893,0.384264) 39-(0.299484,0.407733) 40-(0.312848,0.446428) 41-(0.325928,0.465206) 
2866666#0-(0.328316,0.727929) 1-(0.383663,0.676553) 2-(0.414987,0.591434) 3-(0.414067,0.512103) 4-(0.392362,0.458083) 5-(0.395414,0.42867) 6-(0.399913,0.325058) 7-(0.415468,0.345656) 8-(0.419824,0.402462) 9-(0.362099,0.421602) 10-(0.359358,0.303348) 11-(0.378428,0.321045) 12-(0.385409,0.381817) 13-(0.330264,0.435579) 14-(0.319111,0.335737) 15-(0.337956,0.345571) 16-(0.34949,0.394918) 17-(0.296661,0.468033) 18-(0.287291,0.394154) 19-(0.300534,0.384503) 20-(0.313493,0.40818) 21-(0.329517,0.425534) 22-(0.358147,0.422568) 23-(0.377275,0.41036) 24-(0.382422,0.404873) 25-(0.382118,0.411192) 26-(0.370326,0.327221) 27-(0.379759,0.320699) 28-(0.391018,0.343845) 29-(0.399642,0.373529) 30-(0.341545,0.333838) 31-(0.34659,0.314553) 32-(0.357546,0.352818) 33-(0.368628,0.385858) 34-(0.316787,0.356701) 35-(0.318704,0.354569) 36-(0.338035,0.402075) 37-(0.356056,0.434323) 38-(0.296183,0.389439) 39-(0.2962,0.412081) 40-(0.313836,0.450325) 41-(0.33252,0.473795) 
2900000#0-(0.329715,0.728743) 1-(0.384095,0.679126) 2-(0.413996,0.59073) 3-(0.411262,0.509921) 4-(0.390666,0.456667) 5-(0.396185,0.43369) 6-(0.402128,0.32885) 7-(0.417062,0.342747) 8-(0.41981,0.394197) 9-(0.363774,0.426183) 10-(0.359011,0.300576) 11-(0.379273,0.31486) 12-(0.386292,0.377736) 13-(0.332556,0.438902) 14-(0.320381,0.331628) 15-(0.341173,0.342664) 16-(0.35195,0.397066) 17-(0.298693,0.468762) 18-(0.29272,0.387529) 19-(0.309594,0.384502) 20-(0.322881,0.418896) 21-(0.326627,0.419166) 22-(0.355044,0.417346) 23-(0.375776,0.409272) 24-(0.38039,0.407303) 25-(0.383879,0.408854) 26-(0.369509,0.331539) 27-(0.381629,0.324125) 28-(0.393405,0.351247) 29-(0.401347,0.384357) 30-(0.340365,0.337343) 31-(0.346072,0.322518) 32-(0.360279,0.367066) 33-(0.372787,0.400675) 34-(0.314874,0.360077) 35-(0.316493,0.355977) 36-(0.333603,0.40165) 37-(0.349239,0.428645) 38-(0.29254,0.392058) 39-(0.293021,0.412069) 40-(0.308202,0.449139) 41-(0.323388,0.469948) 
2933333#0-(0.329053,0.734525) 1-(0.384245,0.680794) 2-(0.412872,0.591339) 3-(0.411451,0.511254) 4-(0.393329,0.45619) 5-(0.39587,0.437841) 6-(0.401737,0.332691) 7-(0.418697,0.3446) 8-(0.424427,0.392055) 9-(0.363836,0.429516) 10-(0.359777,0.304175) 11-(0.382148,0.317275) 12-(0.391031,0.376466) 13-(0.332594,0.441673) 14-(0.319969,0.332338) 15-(0.343381,0.341566) 16-(0.356161,0.39367) 17-(0.298287,0.471777) 18-(0.291565,0.388893) 19-(0.310144,0.383505) 20-(0.325202,0.416119) 21-(0.323139,0.435439) 22-(0.351941,0.434064) 23-(0.373689,0.419912) 24-(0.378068,0.413873) 25-(0.376652,0.418801) 26-(0.364839,0.338701) 27-(0.377708,0.323558) 28-(0.391551,0.347955) 29-(0.40112,0.381686) 30-(0.337197,0.342252) 31-(0.345398,0.315611) 32-(0.359923,0.355976) 33-(0.371734,0.389224) 34-(0.312943,0.362729) 35-(0.318163,0.353954) 36-(0.337165,0.402062) 37-(0.353188,0.433185) 38-(0.29201,0.394) 39-(0.295533,0.41013) 40-(0.312817,0.448249) 41-(0.3288,0.470748) 
2966666#0-(0.325746,0.735207) 1-(0.382308,0.678985) 2-(0.413133,0.592586) 3-(0.413149,0.511854) 4-(0.394298,0.455101) 5-(0.395345,0.438437) 6-(0.400865,0.330159) 7-(0.416837,0.344084) 8-(0.421795,0.395178) 9-(0.363349,0.430099) 10-(0.360408,0.305665) 11-(0.380596,0.321051) 12-(0.38782,0.381263) 13-(0.332155,0.44319) 14-(0.319951,0.337032) 15-(0.341318,0.3465) 16-(0.353506,0.397449) 17-(0.298573,0.474759) 18-(0.290962,0.39541) 19-(0.307505,0.385334) 20-(0.321686,0.411527) 21-(0.330932,0.435207) 22-(0.359007,0.424699) 23-(0.378141,0.407514) 24-(0.381224,0.402975) 25-(0.377373,0.406401) 26-(0.360225,0.337142) 27-(0.36869,0.317198) 28-(0.382626,0.330319) 29-(0.393532,0.357486) 30-(0.333563,0.347638) 31-(0.338018,0.312598) 32-(0.353513,0.338986) 33-(0.367206,0.36608) 34-(0.311689,0.370188) 35-(0.318506,0.366151) 36-(0.340213,0.408269) 37-(0.357756,0.434968) 38-(0.294439,0.402579) 39-(0.299705,0.413994) 40-(0.319076,0.445202) 41-(0.336458,0.463768) 
3000000#0-(0.326946,0.733579) 1-(0.383616,0.681171) 2-(0.413959,0.594271) 3-(0.411964,0.51147) 4-(0.390925,0.45618) 5-(0.396487,0.436472) 6-(0.400958,0.329453) 7-(0.417336,0.343054) 8-(0.421958,0.394933) 9-(0.364309,0.428665) 10-(0.361781,0.306492) 11-(0.382249,0.32197) 12-(0.388695,0.383047) 13-(0.332746,0.441101) 14-(0.321299,0.33751) 15-(0.342207,0.348594) 16-(0.353022,0.401943) 17-(0.298122,0.471149) 18-(0.291556,0.392278) 19-(0.308494,0.38477) 20-(0.322327,0.414077) 21-(0.329142,0.438377) 22-(0.354143,0.430581) 23-(0.376448,0.417212) 24-(0.383044,0.411825) 25-(0.384603,0.410126) 26-(0.367507,0.334711) 27-(0.378639,0.325096) 28-(0.391114,0.341393) 29-(0.40253,0.369388) 30-(0.341862,0.341597) 31-(0.347277,0.316956) 32-(0.362102,0.34607) 33-(0.374421,0.373242) 34-(0.31832,0.361461) 35-(0.321531,0.361366) 36-(0.338635,0.403099) 37-(0.351199,0.428992) 38-(0.297303,0.392465) 39-(0.29978,0.399284) 40-(0.315969,0.42904) 41-(0.329157,0.4478) 
3033333#0-(0.326503,0.736428) 1-(0.38353,0.681751) 2-(0.414076,0.592722) 3-(0.412471,0.50896) 4-(0.39229,0.455271) 5-(0.395169,0.440478) 6-(0.401499,0.333978) 7-(0.418245,0.347007) 8-(0.423758,0.396908) 9-(0.363087,0.433218) 10-(0.363146,0.310802) 11-(0.383611,0.326098) 12-(0.390298,0.385945) 13-(0.331484,0.445795) 14-(0.321333,0.341528) 15-(0.342748,0.351674) 16-(0.354511,0.403043) 17-(0.296635,0.474948) 18-(0.289375,0.394513) 19-(0.306597,0.386222) 20-(0.321281,0.414146) 21-(0.327731,0.426742) 22-(0.355985,0.423644) 23-(0.375914,0.415885) 24-(0.378476,0.416536) 25-(0.380084,0.418992) 26-(0.363825,0.335189) 27-(0.378266,0.325829) 28-(0.391413,0.352633) 29-(0.400039,0.385735) 30-(0.336538,0.339218) 31-(0.345092,0.317198) 32-(0.358669,0.359397) 33-(0.369476,0.392885) 34-(0.313198,0.359307) 35-(0.318355,0.352147) 36-(0.335821,0.399015) 37-(0.350415,0.429093) 38-(0.293202,0.39006) 39-(0.297361,0.410952) 40-(0.312349,0.449241) 41-(0.326121,0.471924) 
3066666#0-(0.326086,0.733198) 1-(0.382702,0.679438) 2-(0.412413,0.591831) 3-(0.411296,0.511258) 4-(0.391608,0.456412) 5-(0.395422,0.435203) 6-(0.401815,0.328793) 7-(0.417166,0.345881) 8-(0.420813,0.401121) 9-(0.36305,0.427119) 10-(0.360332,0.308163) 11-(0.380675,0.322243) 12-(0.38787,0.383026) 13-(0.33111,0.440288) 14-(0.32048,0.338277) 15-(0.340522,0.344824) 16-(0.351865,0.394165) 17-(0.296591,0.471875) 18-(0.288149,0.3959) 19-(0.302606,0.383398) 20-(0.316114,0.405694) 21-(0.32366,0.418512) 22-(0.350024,0.417851) 23-(0.371067,0.405967) 24-(0.378583,0.403541) 25-(0.385643,0.405189) 26-(0.361684,0.327964) 27-(0.374635,0.321379) 28-(0.387523,0.346157) 29-(0.397773,0.376414) 30-(0.336797,0.339622) 31-(0.344729,0.322484) 32-(0.360148,0.359656) 33-(0.374439,0.387086) 34-(0.314243,0.363599) 35-(0.320226,0.369826) 36-(0.334934,0.415655) 37-(0.347135,0.440439) 38-(0.293458,0.395402) 39-(0.297117,0.412374) 40-(0.31037,0.4465) 41-(0.323627,0.464886) 
3100000#0-(0.327657,0.73091) 1-(0.38242,0.678308) 2-(0.412717,0.59188) 3-(0.410567,0.512253) 4-(0.388755,0.461005) 5-(0.396091,0.43469) 6-(0.403658,0.329477) 7-(0.417991,0.347352) 8-(0.419883,0.403149) 9-(0.363339,0.426461) 10-(0.360094,0.305737) 11-(0.378726,0.32019) 12-(0.384697,0.381874) 13-(0.331484,0.439909) 14-(0.319586,0.337168) 15-(0.338508,0.345476) 16-(0.349109,0.396128) 17-(0.297278,0.471949) 18-(0.288814,0.39519) 19-(0.303161,0.38442) 20-(0.316427,0.408258) 21-(0.32531,0.422679) 22-(0.35505,0.414867) 23-(0.374561,0.404578) 24-(0.377193,0.406633) 25-(0.374568,0.416788) 26-(0.367721,0.322437) 27-(0.379574,0.322914) 28-(0.39137,0.345613) 29-(0.399007,0.377729) 30-(0.338986,0.329378) 31-(0.34463,0.320049) 32-(0.356405,0.358736) 33-(0.366156,0.393659) 34-(0.315372,0.352536) 35-(0.320264,0.365797) 36-(0.338615,0.410418) 37-(0.354423,0.437071) 38-(0.296678,0.385631) 39-(0.303112,0.416236) 40-(0.319789,0.450988) 41-(0.33527,0.468907) 
